timestamp,total_load_mw,voltage_kv,current_a,frequency_hz,temperature_c
2025-08-10 12:15:00,82.046,33.104,1589.91,50.013,28.09
2025-08-10 12:30:00,85.226,33.109,1651.29,49.97,28.33
2025-08-10 12:45:00,84.706,32.983,1647.5,50.047,28.58
2025-08-10 13:00:00,83.892,33.428,1609.96,50.004,28.83
2025-08-10 13:15:00,84.31,32.809,1648.47,50.009,29.08
2025-08-10 13:30:00,80.093,32.928,1560.33,50.003,29.34
2025-08-10 13:45:00,83.397,32.905,1625.88,50.017,29.6
2025-08-10 14:00:00,77.913,32.937,1517.5,50.029,29.86
2025-08-10 14:15:00,82.396,33.036,1599.96,49.977,30.13
2025-08-10 14:30:00,86.303,32.574,1699.63,50.017,30.39
2025-08-10 14:45:00,80.64,33.031,1566.12,49.993,30.64
2025-08-10 15:00:00,83.451,32.666,1638.83,50.02,30.9
2025-08-10 15:15:00,81.105,33.01,1576.17,50.014,31.15
2025-08-10 15:30:00,80.977,32.579,1594.46,50.007,31.39
2025-08-10 15:45:00,82.19,32.467,1623.95,50.033,31.63
2025-08-10 16:00:00,82.622,32.708,1620.45,50.003,31.86
2025-08-10 16:15:00,84.328,32.657,1656.5,49.986,32.09
2025-08-10 16:30:00,82.985,32.532,1636.4,50.013,32.3
2025-08-10 16:45:00,85.677,32.898,1670.66,49.962,32.5
2025-08-10 17:00:00,91.14,32.508,1798.54,49.985,32.69
2025-08-10 17:15:00,87.718,32.934,1708.61,49.992,32.87
2025-08-10 17:30:00,90.014,32.391,1782.72,49.994,33.04
2025-08-10 17:45:00,92.292,33.096,1788.9,50.0,33.19
2025-08-10 18:00:00,90.232,32.741,1767.94,49.994,33.33
2025-08-10 18:15:00,96.45,32.614,1897.13,49.973,33.45
2025-08-10 18:30:00,95.178,32.672,1868.77,49.992,33.56
2025-08-10 18:45:00,98.317,32.752,1925.71,50.067,33.65
2025-08-10 19:00:00,98.871,32.843,1931.19,50.004,33.73
2025-08-10 19:15:00,97.99,32.46,1936.56,50.013,33.79
2025-08-10 19:30:00,100.972,32.385,2000.13,49.98,33.83
2025-08-10 19:45:00,100.138,32.486,1977.42,50.001,33.85
2025-08-10 20:00:00,95.17,32.943,1853.22,49.997,33.86
2025-08-10 20:15:00,94.977,32.686,1864.05,49.99,33.85
2025-08-10 20:30:00,97.135,32.47,1919.06,49.967,33.83
2025-08-10 20:45:00,96.603,32.632,1899.09,50.015,33.79
2025-08-10 21:00:00,91.513,32.746,1792.74,50.001,33.73
2025-08-10 21:15:00,92.688,33.039,1799.66,49.969,33.65
2025-08-10 21:30:00,88.268,32.581,1737.93,49.983,33.56
2025-08-10 21:45:00,91.488,32.88,1784.98,50.023,33.45
2025-08-10 22:00:00,84.983,32.593,1672.67,49.987,33.33
2025-08-10 22:15:00,85.499,32.802,1672.1,49.999,33.19
2025-08-10 22:30:00,87.118,33.197,1683.49,50.024,33.04
2025-08-10 22:45:00,85.293,33.245,1645.83,50.007,32.87
2025-08-10 23:00:00,82.419,33.184,1593.31,49.994,32.69
2025-08-10 23:15:00,85.292,32.752,1670.61,50.017,32.5
2025-08-10 23:30:00,82.44,33.116,1596.99,49.98,32.3
2025-08-10 23:45:00,85.111,32.892,1659.93,50.025,32.09
2025-08-11 00:00:00,86.672,32.799,1695.17,50.004,31.84
2025-08-11 00:15:00,84.552,33.264,1630.62,49.983,31.61
2025-08-11 00:30:00,91.56,32.841,1788.48,49.986,31.37
2025-08-11 00:45:00,91.386,33.023,1775.27,50.002,31.12
2025-08-11 01:00:00,90.66,32.804,1772.92,49.982,30.87
2025-08-11 01:15:00,90.995,33.075,1764.85,49.987,30.62
2025-08-11 01:30:00,92.967,33.062,1803.83,49.967,30.36
2025-08-11 01:45:00,91.739,33.139,1775.87,49.98,30.1
2025-08-11 02:00:00,89.185,33.169,1724.88,49.986,29.84
2025-08-11 02:15:00,92.724,33.305,1785.98,49.986,29.58
2025-08-11 02:30:00,88.751,33.17,1716.44,50.006,29.31
2025-08-11 02:45:00,87.088,33.071,1689.29,49.969,29.06
2025-08-11 03:00:00,82.745,33.124,1602.52,49.991,28.8
2025-08-11 03:15:00,87.384,33.664,1665.17,49.982,28.55
2025-08-11 03:30:00,85.02,33.19,1643.31,49.998,28.31
2025-08-11 03:45:00,87.821,33.496,1681.91,49.994,28.07
2025-08-11 04:00:00,89.322,33.138,1729.17,49.969,27.84
2025-08-11 04:15:00,90.294,33.411,1733.69,50.017,27.61
2025-08-11 04:30:00,88.146,33.203,1703.02,49.969,27.4
2025-08-11 04:45:00,87.827,33.253,1694.31,50.028,27.2
2025-08-11 05:00:00,92.957,33.348,1788.17,50.022,27.01
2025-08-11 05:15:00,90.851,33.466,1741.51,50.018,26.83
2025-08-11 05:30:00,89.172,33.388,1713.29,50.009,26.66
2025-08-11 05:45:00,90.033,32.922,1754.34,49.998,26.51
2025-08-11 06:00:00,97.091,33.185,1876.9,50.006,26.37
2025-08-11 06:15:00,91.5,33.373,1758.83,50.028,26.25
2025-08-11 06:30:00,98.847,33.382,1899.54,50.032,26.14
2025-08-11 06:45:00,95.267,33.102,1846.25,50.043,26.05
2025-08-11 07:00:00,98.645,33.222,1904.8,49.956,25.97
2025-08-11 07:15:00,100.063,33.219,1932.36,50.005,25.91
2025-08-11 07:30:00,97.964,33.233,1891.03,50.025,25.87
2025-08-11 07:45:00,98.158,33.191,1897.15,49.987,25.85
2025-08-11 08:00:00,99.695,33.191,1926.87,49.992,25.84
2025-08-11 08:15:00,102.476,33.24,1977.7,50.023,25.85
2025-08-11 08:30:00,102.984,33.428,1976.3,49.994,25.87
2025-08-11 08:45:00,105.561,33.248,2036.75,50.003,25.91
2025-08-11 09:00:00,100.257,33.233,1935.28,50.027,25.97
2025-08-11 09:15:00,101.23,33.041,1965.42,49.992,26.05
2025-08-11 09:30:00,102.703,32.784,2009.64,49.965,26.14
2025-08-11 09:45:00,101.111,33.229,1952.0,50.026,26.25
2025-08-11 10:00:00,97.265,32.95,1893.63,49.989,26.37
2025-08-11 10:15:00,96.396,33.242,1860.22,49.999,26.51
2025-08-11 10:30:00,96.946,32.985,1885.4,50.009,26.66
2025-08-11 10:45:00,96.47,33.225,1862.6,50.005,26.83
2025-08-11 11:00:00,92.949,32.873,1813.84,50.002,27.01
2025-08-11 11:15:00,90.37,33.343,1738.68,49.986,27.2
2025-08-11 11:30:00,92.489,33.097,1792.65,49.991,27.4
2025-08-11 11:45:00,92.279,33.193,1783.43,50.019,27.61
2025-08-11 12:00:00,85.441,32.928,1664.56,49.989,27.84
2025-08-11 12:15:00,87.843,32.993,1708.0,50.007,28.07
2025-08-11 12:30:00,96.316,33.032,1870.51,49.963,28.31
2025-08-11 12:45:00,90.919,32.972,1768.9,50.004,28.55
2025-08-11 13:00:00,87.738,32.942,1708.56,50.055,28.8
2025-08-11 13:15:00,89.587,33.074,1737.62,50.012,29.06
2025-08-11 13:30:00,91.374,32.886,1782.44,50.002,29.31
2025-08-11 13:45:00,94.067,32.796,1840.01,50.009,29.58
2025-08-11 14:00:00,86.389,32.515,1704.4,49.988,29.84
2025-08-11 14:15:00,90.109,32.652,1770.31,49.954,30.1
2025-08-11 14:30:00,93.181,32.661,1830.21,49.97,30.36
2025-08-11 14:45:00,90.767,32.763,1777.22,49.966,30.62
2025-08-11 15:00:00,91.275,32.973,1775.79,50.007,30.87
2025-08-11 15:15:00,86.848,32.839,1696.53,50.024,31.12
2025-08-11 15:30:00,94.764,32.529,1868.82,49.982,31.37
2025-08-11 15:45:00,93.333,33.032,1812.55,49.993,31.61
2025-08-11 16:00:00,97.146,32.753,1902.7,49.996,31.84
2025-08-11 16:15:00,91.376,32.592,1798.53,49.984,32.06
2025-08-11 16:30:00,94.119,32.591,1852.59,49.993,32.27
2025-08-11 16:45:00,92.647,32.76,1814.22,50.002,32.47
2025-08-11 17:00:00,98.447,32.888,1920.25,49.995,32.67
2025-08-11 17:15:00,100.347,32.552,1977.56,50.002,32.84
2025-08-11 17:30:00,104.252,32.746,2042.34,49.996,33.01
2025-08-11 17:45:00,101.265,32.901,1974.44,50.038,33.16
2025-08-11 18:00:00,104.065,32.779,2036.58,49.984,33.3
2025-08-11 18:15:00,109.429,32.681,2148.0,49.984,33.42
2025-08-11 18:30:00,103.75,32.64,2039.1,49.994,33.53
2025-08-11 18:45:00,106.463,32.715,2087.58,49.999,33.62
2025-08-11 19:00:00,105.675,32.727,2071.37,50.005,33.7
2025-08-11 19:15:00,109.379,33.073,2121.55,49.996,33.76
2025-08-11 19:30:00,106.302,32.719,2084.2,50.001,33.8
2025-08-11 19:45:00,111.315,32.737,2181.27,49.995,33.83
2025-08-11 20:00:00,110.145,32.975,2142.77,50.026,33.84
2025-08-11 20:15:00,114.043,32.988,2217.7,50.018,33.83
2025-08-11 20:30:00,105.233,33.041,2043.13,49.966,33.8
2025-08-11 20:45:00,103.121,32.654,2025.85,50.008,33.76
2025-08-11 21:00:00,100.898,32.73,1977.55,49.973,33.7
2025-08-11 21:15:00,101.859,32.768,1994.08,50.01,33.62
2025-08-11 21:30:00,98.231,33.109,1903.28,50.01,33.53
2025-08-11 21:45:00,101.196,33.137,1959.07,50.007,33.42
2025-08-11 22:00:00,101.076,32.992,1965.33,50.006,33.3
2025-08-11 22:15:00,94.799,32.569,1867.2,50.005,33.16
2025-08-11 22:30:00,98.75,33.195,1908.38,49.992,33.01
2025-08-11 22:45:00,95.924,32.826,1874.58,50.023,32.84
2025-08-11 23:00:00,92.577,32.89,1805.66,50.02,32.67
2025-08-11 23:15:00,87.609,32.985,1703.85,50.002,32.47
2025-08-11 23:30:00,92.423,32.984,1797.52,50.031,32.27
2025-08-11 23:45:00,91.437,32.96,1779.63,49.975,32.06
2025-08-12 00:00:00,89.818,32.908,1750.89,49.986,31.81
2025-08-12 00:15:00,91.112,33.04,1769.02,49.967,31.58
2025-08-12 00:30:00,88.87,32.952,1730.1,49.983,31.34
2025-08-12 00:45:00,89.925,33.328,1730.91,50.025,31.09
2025-08-12 01:00:00,90.337,33.296,1740.5,50.033,30.84
2025-08-12 01:15:00,89.41,32.712,1753.41,50.002,30.59
2025-08-12 01:30:00,91.414,32.874,1783.86,50.014,30.33
2025-08-12 01:45:00,88.984,32.897,1735.22,49.976,30.07
2025-08-12 02:00:00,89.641,32.905,1747.59,49.996,29.81
2025-08-12 02:15:00,86.834,33.301,1672.75,49.996,29.55
2025-08-12 02:30:00,91.358,32.775,1788.16,50.026,29.29
2025-08-12 02:45:00,85.736,33.328,1650.27,50.009,29.03
2025-08-12 03:00:00,86.807,33.364,1669.08,50.006,28.77
2025-08-12 03:15:00,86.988,33.144,1683.63,49.998,28.52
2025-08-12 03:30:00,86.451,33.646,1648.27,49.983,28.28
2025-08-12 03:45:00,86.654,33.271,1670.8,50.003,28.04
2025-08-12 04:00:00,85.125,33.329,1638.44,50.0,27.81
2025-08-12 04:15:00,88.976,33.221,1718.15,49.996,27.59
2025-08-12 04:30:00,84.606,33.558,1617.35,49.993,27.37
2025-08-12 04:45:00,92.383,33.463,1771.01,50.014,27.17
2025-08-12 05:00:00,92.489,33.175,1788.42,50.043,26.98
2025-08-12 05:15:00,89.655,33.086,1738.3,49.979,26.8
2025-08-12 05:30:00,97.583,33.387,1874.97,49.971,26.63
2025-08-12 05:45:00,88.979,33.389,1709.57,49.986,26.48
2025-08-12 06:00:00,90.612,33.348,1743.06,49.98,26.34
2025-08-12 06:15:00,92.437,33.562,1766.8,50.017,26.22
2025-08-12 06:30:00,100.914,33.492,1932.91,49.988,26.11
2025-08-12 06:45:00,98.297,33.393,1888.37,50.005,26.02
2025-08-12 07:00:00,101.932,32.942,1985.01,50.008,25.94
2025-08-12 07:15:00,99.892,33.265,1926.37,49.977,25.88
2025-08-12 07:30:00,97.989,33.469,1878.18,50.036,25.84
2025-08-12 07:45:00,101.848,33.187,1968.71,50.01,25.82
2025-08-12 08:00:00,101.355,33.617,1934.15,50.026,25.81
2025-08-12 08:15:00,103.389,33.101,2003.67,50.034,25.82
2025-08-12 08:30:00,101.488,33.354,1951.96,49.985,25.84
2025-08-12 08:45:00,100.737,33.282,1941.67,49.981,25.88
2025-08-12 09:00:00,101.527,33.56,1940.7,49.98,25.94
2025-08-12 09:15:00,99.671,33.189,1926.51,49.984,26.02
2025-08-12 09:30:00,97.839,33.216,1889.59,49.987,26.11
2025-08-12 09:45:00,99.946,33.195,1931.46,50.009,26.22
2025-08-12 10:00:00,95.312,33.093,1847.59,49.976,26.34
2025-08-12 10:15:00,95.308,33.207,1841.17,50.007,26.48
2025-08-12 10:30:00,92.968,33.255,1793.38,50.022,26.63
2025-08-12 10:45:00,95.237,33.065,1847.7,49.999,26.8
2025-08-12 11:00:00,96.847,33.05,1879.79,49.956,26.98
2025-08-12 11:15:00,93.07,32.869,1816.43,49.957,27.17
2025-08-12 11:30:00,92.241,32.792,1804.46,50.009,27.37
2025-08-12 11:45:00,95.451,33.176,1845.63,49.994,27.59
2025-08-12 12:00:00,90.732,33.326,1746.49,50.019,27.81
2025-08-12 12:15:00,89.273,32.89,1741.24,50.003,28.04
2025-08-12 12:30:00,92.255,32.856,1801.24,50.019,28.28
2025-08-12 12:45:00,92.625,33.2,1789.73,49.986,28.52
2025-08-12 13:00:00,90.219,32.921,1758.02,50.0,28.77
2025-08-12 13:15:00,87.37,32.79,1709.29,50.01,29.03
2025-08-12 13:30:00,91.901,32.827,1795.93,49.983,29.29
2025-08-12 13:45:00,87.055,33.151,1684.6,50.03,29.55
2025-08-12 14:00:00,85.406,32.819,1669.4,50.008,29.81
2025-08-12 14:15:00,93.688,32.564,1845.64,50.03,30.07
2025-08-12 14:30:00,91.501,33.17,1769.61,50.0,30.33
2025-08-12 14:45:00,90.772,32.66,1782.94,49.969,30.59
2025-08-12 15:00:00,95.23,32.739,1865.96,49.989,30.84
2025-08-12 15:15:00,91.288,32.895,1780.27,49.993,31.09
2025-08-12 15:30:00,92.056,32.732,1804.18,50.029,31.34
2025-08-12 15:45:00,92.714,32.789,1813.93,50.03,31.58
2025-08-12 16:00:00,90.803,32.981,1766.16,50.005,31.81
2025-08-12 16:15:00,94.595,33.222,1826.58,49.998,32.03
2025-08-12 16:30:00,98.109,32.743,1922.16,50.051,32.24
2025-08-12 16:45:00,93.362,32.16,1862.27,50.013,32.45
2025-08-12 17:00:00,99.133,32.963,1929.24,50.021,32.64
2025-08-12 17:15:00,97.495,32.651,1915.53,50.008,32.82
2025-08-12 17:30:00,98.277,32.687,1928.71,50.017,32.98
2025-08-12 17:45:00,103.195,32.652,2027.41,50.006,33.13
2025-08-12 18:00:00,101.315,32.653,1990.41,50.006,33.27
2025-08-12 18:15:00,101.101,32.412,2001.01,49.991,33.4
2025-08-12 18:30:00,105.958,32.619,2083.83,49.971,33.5
2025-08-12 18:45:00,108.528,32.514,2141.24,49.976,33.6
2025-08-12 19:00:00,106.659,32.556,2101.69,49.999,33.67
2025-08-12 19:15:00,107.307,32.498,2118.23,50.015,33.73
2025-08-12 19:30:00,105.288,32.899,2052.99,49.975,33.77
2025-08-12 19:45:00,106.744,32.426,2111.77,50.025,33.8
2025-08-12 20:00:00,107.76,32.861,2103.64,49.977,33.81
2025-08-12 20:15:00,104.768,33.048,2033.67,50.0,33.8
2025-08-12 20:30:00,103.06,32.831,2013.72,50.019,33.77
2025-08-12 20:45:00,106.131,32.563,2090.83,50.014,33.73
2025-08-12 21:00:00,100.591,32.817,1966.35,49.998,33.67
2025-08-12 21:15:00,103.761,33.031,2015.14,49.999,33.6
2025-08-12 21:30:00,101.261,33.0,1968.45,50.014,33.5
2025-08-12 21:45:00,100.561,32.619,1977.67,50.018,33.4
2025-08-12 22:00:00,97.544,33.121,1889.26,50.055,33.27
2025-08-12 22:15:00,97.745,32.708,1917.06,50.007,33.13
2025-08-12 22:30:00,95.24,32.88,1858.18,50.018,32.98
2025-08-12 22:45:00,98.798,33.101,1914.74,49.99,32.82
2025-08-12 23:00:00,88.072,32.618,1732.11,49.963,32.64
2025-08-12 23:15:00,88.926,33.039,1726.63,50.015,32.45
2025-08-12 23:30:00,93.137,33.219,1798.58,50.024,32.24
2025-08-12 23:45:00,88.744,33.227,1713.34,49.997,32.03
2025-08-13 00:00:00,90.677,33.26,1748.92,50.02,31.78
2025-08-13 00:15:00,90.342,33.093,1751.28,50.007,31.55
2025-08-13 00:30:00,91.879,32.995,1786.35,49.997,31.31
2025-08-13 00:45:00,89.633,33.171,1733.43,50.029,31.06
2025-08-13 01:00:00,89.428,33.198,1728.07,50.006,30.81
2025-08-13 01:15:00,91.59,33.459,1756.04,50.032,30.56
2025-08-13 01:30:00,86.701,33.097,1680.46,49.978,30.3
2025-08-13 01:45:00,84.126,32.779,1646.39,49.964,30.04
2025-08-13 02:00:00,87.809,32.992,1707.38,49.974,29.78
2025-08-13 02:15:00,83.87,33.454,1608.25,50.014,29.52
2025-08-13 02:30:00,82.957,33.188,1603.51,49.973,29.25
2025-08-13 02:45:00,85.3,33.219,1647.26,50.011,29.0
2025-08-13 03:00:00,84.65,33.124,1639.4,50.033,28.74
2025-08-13 03:15:00,82.794,33.47,1586.88,50.029,28.49
2025-08-13 03:30:00,90.178,33.218,1741.54,50.019,28.25
2025-08-13 03:45:00,87.607,33.373,1684.0,50.008,28.01
2025-08-13 04:00:00,88.911,33.651,1694.94,50.014,27.78
2025-08-13 04:15:00,89.143,33.479,1708.1,50.008,27.55
2025-08-13 04:30:00,89.152,33.42,1711.28,49.991,27.34
2025-08-13 04:45:00,90.976,33.494,1742.45,50.014,27.14
2025-08-13 05:00:00,88.262,33.489,1690.72,49.979,26.95
2025-08-13 05:15:00,89.181,33.131,1726.74,50.029,26.77
2025-08-13 05:30:00,93.029,33.203,1797.38,49.985,26.6
2025-08-13 05:45:00,89.009,33.419,1708.55,50.012,26.45
2025-08-13 06:00:00,96.151,32.837,1878.39,49.966,26.31
2025-08-13 06:15:00,95.248,33.419,1828.36,50.03,26.19
2025-08-13 06:30:00,94.536,33.32,1820.07,49.994,26.08
2025-08-13 06:45:00,96.273,33.327,1853.12,50.005,25.99
2025-08-13 07:00:00,97.606,33.407,1874.3,49.976,25.91
2025-08-13 07:15:00,95.603,33.023,1857.18,49.977,25.85
2025-08-13 07:30:00,95.679,33.41,1837.09,49.982,25.81
2025-08-13 07:45:00,105.128,33.01,2043.01,50.026,25.79
2025-08-13 08:00:00,100.615,33.387,1933.22,49.973,25.78
2025-08-13 08:15:00,100.591,33.347,1935.05,50.0,25.79
2025-08-13 08:30:00,100.755,32.936,1962.41,49.993,25.81
2025-08-13 08:45:00,95.508,33.106,1850.67,49.991,25.85
2025-08-13 09:00:00,103.999,33.442,1994.98,50.015,25.91
2025-08-13 09:15:00,99.397,33.034,1930.21,50.043,25.99
2025-08-13 09:30:00,101.859,33.033,1978.11,50.033,26.08
2025-08-13 09:45:00,97.92,33.32,1885.25,49.948,26.19
2025-08-13 10:00:00,103.016,33.467,1974.62,50.013,26.31
2025-08-13 10:15:00,97.332,33.361,1871.58,50.023,26.45
2025-08-13 10:30:00,93.073,32.988,1809.94,49.974,26.6
2025-08-13 10:45:00,90.94,33.3,1751.88,50.001,26.77
2025-08-13 11:00:00,89.716,33.072,1740.22,49.986,26.95
2025-08-13 11:15:00,92.15,33.016,1790.48,49.985,27.14
2025-08-13 11:30:00,92.461,33.454,1773.01,50.002,27.34
2025-08-13 11:45:00,91.416,33.125,1770.37,49.975,27.55
2025-08-13 12:00:00,95.751,32.662,1880.6,49.971,27.78
2025-08-13 12:15:00,91.356,32.869,1782.96,50.011,28.01
2025-08-13 12:30:00,90.324,32.996,1756.04,50.053,28.25
2025-08-13 12:45:00,92.523,33.034,1796.73,50.007,28.49
2025-08-13 13:00:00,88.589,32.949,1724.79,50.024,28.74
2025-08-13 13:15:00,90.6,32.807,1771.55,49.993,29.0
2025-08-13 13:30:00,92.881,32.857,1813.4,49.988,29.25
2025-08-13 13:45:00,92.717,32.736,1816.88,49.977,29.52
2025-08-13 14:00:00,84.229,32.905,1642.07,49.988,29.78
2025-08-13 14:15:00,89.936,33.042,1746.08,49.991,30.04
2025-08-13 14:30:00,86.158,33.291,1660.22,49.998,30.3
2025-08-13 14:45:00,89.778,32.792,1756.29,50.024,30.56
2025-08-13 15:00:00,91.948,33.274,1772.68,49.99,30.81
2025-08-13 15:15:00,97.586,32.651,1917.28,50.002,31.06
2025-08-13 15:30:00,93.228,32.805,1823.09,49.983,31.31
2025-08-13 15:45:00,90.583,32.809,1771.13,49.96,31.55
2025-08-13 16:00:00,91.662,32.839,1790.6,49.995,31.78
2025-08-13 16:15:00,93.743,32.611,1844.06,49.97,32.0
2025-08-13 16:30:00,90.495,32.639,1778.63,50.002,32.21
2025-08-13 16:45:00,96.918,32.853,1892.45,50.064,32.41
2025-08-13 17:00:00,95.599,32.715,1874.6,50.02,32.61
2025-08-13 17:15:00,96.691,32.383,1915.45,50.008,32.78
2025-08-13 17:30:00,99.64,32.805,1948.48,50.019,32.95
2025-08-13 17:45:00,100.902,32.472,1993.35,50.008,33.1
2025-08-13 18:00:00,102.685,32.473,2028.52,49.964,33.24
2025-08-13 18:15:00,103.402,32.971,2011.83,50.014,33.36
2025-08-13 18:30:00,107.237,32.98,2085.85,49.996,33.47
2025-08-13 18:45:00,109.119,32.921,2126.33,50.026,33.56
2025-08-13 19:00:00,108.086,32.934,2105.31,50.031,33.64
2025-08-13 19:15:00,110.017,32.254,2188.17,49.988,33.7
2025-08-13 19:30:00,109.461,32.64,2151.32,50.001,33.74
2025-08-13 19:45:00,110.81,32.681,2175.12,49.982,33.77
2025-08-13 20:00:00,106.825,32.842,2086.63,50.005,33.78
2025-08-13 20:15:00,106.506,32.612,2095.05,49.988,33.77
2025-08-13 20:30:00,101.625,32.855,1984.26,50.018,33.74
2025-08-13 20:45:00,101.58,32.811,1986.05,50.001,33.7
2025-08-13 21:00:00,103.543,32.991,2013.37,49.986,33.64
2025-08-13 21:15:00,100.944,33.055,1959.05,50.003,33.56
2025-08-13 21:30:00,101.796,32.85,1987.9,49.987,33.47
2025-08-13 21:45:00,97.651,32.987,1899.03,50.02,33.36
2025-08-13 22:00:00,97.102,32.469,1918.48,49.976,33.24
2025-08-13 22:15:00,97.732,32.824,1910.06,49.993,33.1
2025-08-13 22:30:00,91.379,33.055,1773.38,50.005,32.95
2025-08-13 22:45:00,90.358,32.864,1763.79,50.018,32.78
2025-08-13 23:00:00,91.004,32.666,1787.16,49.99,32.61
2025-08-13 23:15:00,94.853,32.807,1854.71,50.01,32.41
2025-08-13 23:30:00,90.458,33.036,1756.54,49.98,32.21
2025-08-13 23:45:00,92.481,33.012,1797.1,50.021,32.0
2025-08-14 00:00:00,90.995,33.075,1764.88,49.997,31.74
2025-08-14 00:15:00,86.939,33.304,1674.61,49.992,31.51
2025-08-14 00:30:00,92.45,32.846,1805.63,49.989,31.27
2025-08-14 00:45:00,88.099,33.164,1704.15,49.951,31.03
2025-08-14 01:00:00,92.774,33.11,1797.49,49.998,30.78
2025-08-14 01:15:00,88.085,32.699,1728.06,50.029,30.52
2025-08-14 01:30:00,85.128,33.12,1648.86,50.006,30.27
2025-08-14 01:45:00,87.637,33.225,1692.09,50.041,30.01
2025-08-14 02:00:00,86.769,32.954,1689.09,50.016,29.74
2025-08-14 02:15:00,85.229,33.42,1635.97,50.019,29.48
2025-08-14 02:30:00,87.067,32.735,1706.22,50.003,29.22
2025-08-14 02:45:00,83.279,33.359,1601.49,50.006,28.96
2025-08-14 03:00:00,83.424,33.239,1610.07,50.017,28.71
2025-08-14 03:15:00,84.68,33.32,1630.29,50.001,28.46
2025-08-14 03:30:00,90.413,33.017,1756.69,49.967,28.21
2025-08-14 03:45:00,89.396,33.437,1715.1,50.018,27.97
2025-08-14 04:00:00,88.143,33.434,1691.22,50.039,27.74
2025-08-14 04:15:00,91.421,33.069,1773.43,50.004,27.52
2025-08-14 04:30:00,86.422,33.314,1664.15,50.009,27.31
2025-08-14 04:45:00,90.444,33.284,1743.18,49.993,27.11
2025-08-14 05:00:00,81.486,33.199,1574.56,49.969,26.92
2025-08-14 05:15:00,92.901,33.436,1782.4,49.967,26.74
2025-08-14 05:30:00,91.792,33.289,1768.92,49.978,26.57
2025-08-14 05:45:00,93.709,33.194,1810.98,49.981,26.42
2025-08-14 06:00:00,91.728,33.883,1736.65,49.985,26.28
2025-08-14 06:15:00,97.917,33.46,1877.27,49.976,26.16
2025-08-14 06:30:00,95.571,33.405,1835.31,50.01,26.05
2025-08-14 06:45:00,90.88,32.981,1767.69,50.004,25.96
2025-08-14 07:00:00,101.201,33.323,1948.24,49.985,25.88
2025-08-14 07:15:00,103.313,33.406,1983.96,49.993,25.82
2025-08-14 07:30:00,97.858,33.435,1877.52,50.0,25.78
2025-08-14 07:45:00,102.4,33.574,1956.59,50.014,25.75
2025-08-14 08:00:00,105.886,33.254,2042.62,50.003,25.74
2025-08-14 08:15:00,106.35,33.503,2036.32,50.017,25.75
2025-08-14 08:30:00,103.016,33.663,1963.15,50.015,25.78
2025-08-14 08:45:00,101.232,33.73,1925.31,49.992,25.82
2025-08-14 09:00:00,99.046,33.42,1901.17,49.991,25.88
2025-08-14 09:15:00,103.061,33.098,1997.53,50.0,25.96
2025-08-14 09:30:00,97.662,33.02,1897.35,50.001,26.05
2025-08-14 09:45:00,99.783,32.881,1946.75,50.038,26.16
2025-08-14 10:00:00,99.595,32.933,1939.98,49.968,26.28
2025-08-14 10:15:00,94.842,32.942,1846.91,49.997,26.42
2025-08-14 10:30:00,91.673,32.989,1782.66,49.974,26.57
2025-08-14 10:45:00,94.133,33.063,1826.42,49.986,26.74
2025-08-14 11:00:00,95.341,33.159,1844.48,50.039,26.92
2025-08-14 11:15:00,94.427,33.092,1830.52,50.024,27.11
2025-08-14 11:30:00,93.29,32.868,1820.78,49.967,27.31
2025-08-14 11:45:00,89.574,32.828,1750.4,49.994,27.52
2025-08-14 12:00:00,89.663,32.72,1757.88,49.977,27.74
2025-08-14 12:15:00,88.398,33.0,1718.39,49.997,27.97
2025-08-14 12:30:00,88.092,33.349,1694.51,50.013,28.21
2025-08-14 12:45:00,90.792,33.413,1743.14,50.0,28.46
2025-08-14 13:00:00,91.162,32.882,1778.5,50.007,28.71
2025-08-14 13:15:00,87.894,33.248,1695.85,50.002,28.96
2025-08-14 13:30:00,87.945,33.157,1701.5,49.978,29.22
2025-08-14 13:45:00,92.835,33.322,1787.25,50.004,29.48
2025-08-14 14:00:00,90.667,32.317,1799.78,50.006,29.74
2025-08-14 14:15:00,89.212,32.596,1755.73,49.985,30.01
2025-08-14 14:30:00,92.993,32.581,1830.97,50.014,30.27
2025-08-14 14:45:00,91.642,32.561,1805.48,49.994,30.52
2025-08-14 15:00:00,92.787,32.613,1825.14,49.982,30.78
2025-08-14 15:15:00,88.621,32.449,1752.0,50.021,31.03
2025-08-14 15:30:00,92.031,32.5,1816.53,49.991,31.27
2025-08-14 15:45:00,90.545,32.725,1774.94,50.028,31.51
2025-08-14 16:00:00,94.481,32.831,1846.09,49.996,31.74
2025-08-14 16:15:00,94.185,32.686,1848.51,50.006,31.97
2025-08-14 16:30:00,92.786,32.784,1815.57,50.015,32.18
2025-08-14 16:45:00,94.128,32.725,1845.16,50.015,32.38
2025-08-14 17:00:00,94.582,32.805,1849.53,50.006,32.57
2025-08-14 17:15:00,102.453,32.597,2016.25,50.018,32.75
2025-08-14 17:30:00,102.842,32.904,2005.04,50.029,32.92
2025-08-14 17:45:00,104.394,32.56,2056.77,50.002,33.07
2025-08-14 18:00:00,103.868,32.653,2040.56,50.012,33.21
2025-08-14 18:15:00,104.818,32.962,2039.97,50.006,33.33
2025-08-14 18:30:00,107.662,32.6,2118.55,50.003,33.44
